OrderID,Date,Store,Product,Category,Units,UnitPrice,Revenue,Channel
SO-201008,2024-06-01,HSR Layout,Backpack,Accessories,4,1499,5996,Online
SO-201009,2024-05-02,Indiranagar,Sneakers,Footwear,3,3999,11997,Offline
SO-201010,2024-03-11,Indiranagar,Running Shoes,Footwear,2,2999,5998,Offline
SO-201011,2024-12-16,Koramangala,Running Shoes,Footwear,4,2999,11996,Online
SO-201012,2025-09-03,Indiranagar,Jeans,Apparel,3,1999,5997,Offline
SO-201013,2024-05-17,HSR Layout,Backpack,Accessories,1,1499,1499,Online
SO-201014,2025-05-13,Koramangala,Jeans,Apparel,4,1999,7996,Online
SO-201015,2024-11-16,HSR Layout,Jeans,Apparel,5,1999,9995,Online
SO-201016,2024-05-09,JP Nagar,Backpack,Accessories,2,1499,2998,Online
SO-201017,2024-07-28,HSR Layout,Sneakers,Footwear,3,3999,11997,Online
SO-201018,2025-02-23,Indiranagar,Backpack,Accessories,4,1499,5996,Offline
SO-201019,2024-07-17,Whitefield,Running Shoes,Footwear,1,2999,2999,Offline
SO-201020,2024-05-20,Whitefield,Backpack,Accessories,2,1499,2998,Offline
SO-201021,2025-04-29,Whitefield,Backpack,Accessories,3,1499,4497,Offline
SO-201022,2025-05-09,Koramangala,Running Shoes,Footwear,3,2999,8997,Offline
SO-201023,2025-03-04,Koramangala,Backpack,Accessories,4,1499,5996,Offline
SO-201024,2024-10-26,Indiranagar,T-Shirt,Apparel,2,799,1598,Online
SO-201025,2024-04-27,HSR Layout,Backpack,Accessories,1,1499,1499,Offline
SO-201026,2025-05-26,HSR Layout,T-Shirt,Apparel,3,799,2397,Online
SO-201027,2025-09-25,Indiranagar,Jeans,Apparel,3,1999,5997,Offline
SO-201028,2025-08-01,Koramangala,Watch,Accessories,4,5999,23996,Online
SO-201029,2024-03-09,JP Nagar,Running Shoes,Footwear,2,2999,5998,Online
SO-201030,2025-03-05,JP Nagar,Running Shoes,Footwear,4,2999,11996,Offline
SO-201031,2024-10-10,Koramangala,Backpack,Accessories,2,1499,2998,Online
SO-201032,2024-09-26,HSR Layout,Running Shoes,Footwear,4,2999,11996,Offline
SO-201033,2024-11-19,Koramangala,Jacket,Apparel,5,3499,17495,Offline
SO-201034,2025-03-27,JP Nagar,T-Shirt,Apparel,2,799,1598,Online
SO-201035,2024-08-17,Koramangala,T-Shirt,Apparel,3,799,2397,Offline
SO-201036,2024-07-16,Whitefield,Jeans,Apparel,2,1999,3998,Offline
SO-201037,2024-11-02,JP Nagar,Watch,Accessories,2,5999,11998,Online
SO-201038,2024-10-15,Koramangala,Running Shoes,Footwear,6,2999,17994,Offline
SO-201039,2024-11-23,Indiranagar,Running Shoes,Footwear,6,2999,17994,Offline
SO-201040,2025-04-18,Indiranagar,Backpack,Accessories,4,1499,5996,Offline
SO-201041,2024-03-12,Koramangala,Jacket,Apparel,2,3499,6998,Offline
SO-201042,2024-04-22,Indiranagar,T-Shirt,Apparel,3,799,2397,Online
SO-201043,2025-02-25,Indiranagar,Watch,Accessories,4,5999,23996,Online
SO-201044,2024-05-15,HSR Layout,Running Shoes,Footwear,1,2999,2999,Offline
SO-201045,2025-09-18,Indiranagar,Cap,Accessories,3,499,1497,Online
SO-201046,2024-08-25,Koramangala,T-Shirt,Apparel,4,799,3196,Offline
SO-201047,2024-10-14,Whitefield,Sneakers,Footwear,3,3999,11997,Offline
SO-201048,2024-10-20,Koramangala,Jeans,Apparel,4,1999,7996,Online
SO-201049,2025-09-16,HSR Layout,Watch,Accessories,1,5999,5999,Offline
SO-201050,2024-07-21,HSR Layout,Watch,Accessories,2,5999,11998,Offline
SO-201051,2024-06-02,Indiranagar,Jeans,Apparel,3,1999,5997,Offline
SO-201052,2024-10-29,HSR Layout,Jacket,Apparel,5,3499,17495,Offline
SO-201053,2024-07-21,HSR Layout,Running Shoes,Footwear,1,2999,2999,Online
SO-201054,2024-06-21,HSR Layout,Sneakers,Footwear,3,3999,11997,Offline
SO-201055,2025-06-15,Koramangala,Sneakers,Footwear,1,3999,3999,Offline
SO-201056,2024-08-01,Whitefield,Running Shoes,Footwear,4,2999,11996,Offline
SO-201057,2024-07-13,Indiranagar,Jacket,Apparel,2,3499,6998,Offline
SO-201058,2024-08-26,Koramangala,Jeans,Apparel,1,1999,1999,Online
SO-201059,2024-04-26,JP Nagar,Running Shoes,Footwear,2,2999,5998,Online
SO-201060,2024-11-04,Whitefield,Backpack,Accessories,3,1499,4497,Online
SO-201061,2024-10-28,HSR Layout,Sneakers,Footwear,4,3999,15996,Offline
SO-201062,2024-08-01,Koramangala,Sneakers,Footwear,2,3999,7998,Offline
SO-201063,2024-04-25,Indiranagar,Jeans,Apparel,1,1999,1999,Online
SO-201064,2024-12-15,HSR Layout,Cap,Accessories,1,499,499,Offline
SO-201065,2024-02-25,Whitefield,Jeans,Apparel,4,1999,7996,Offline
SO-201066,2024-05-10,Koramangala,Watch,Accessories,2,5999,11998,Online
SO-201067,2024-01-31,JP Nagar,T-Shirt,Apparel,3,799,2397,Offline
SO-201068,2024-09-22,HSR Layout,T-Shirt,Apparel,2,799,1598,Offline
SO-201069,2025-09-25,HSR Layout,Backpack,Accessories,4,1499,5996,Offline
SO-201070,2024-07-25,JP Nagar,Sneakers,Footwear,1,3999,3999,Offline
SO-201071,2025-03-09,JP Nagar,Jeans,Apparel,4,1999,7996,Online
SO-201072,2025-07-19,JP Nagar,Running Shoes,Footwear,2,2999,5998,Offline
SO-201073,2025-06-13,HSR Layout,T-Shirt,Apparel,2,799,1598,Offline
SO-201074,2024-07-07,HSR Layout,Backpack,Accessories,4,1499,5996,Online
SO-201075,2024-11-05,Indiranagar,Cap,Accessories,2,499,998,Online
SO-201076,2025-07-22,HSR Layout,T-Shirt,Apparel,3,799,2397,Online
SO-201077,2024-01-13,JP Nagar,Jacket,Apparel,4,3499,13996,Online
SO-201078,2025-02-12,Koramangala,Sneakers,Footwear,4,3999,15996,Offline
SO-201079,2025-01-14,Indiranagar,T-Shirt,Apparel,1,799,799,Online
SO-201080,2025-03-26,Koramangala,T-Shirt,Apparel,4,799,3196,Online
SO-201081,2024-11-21,Koramangala,Sneakers,Footwear,3,3999,11997,Offline
SO-201082,2025-07-05,Koramangala,T-Shirt,Apparel,3,799,2397,Offline
SO-201083,2025-04-26,Koramangala,Jacket,Apparel,4,3499,13996,Online
SO-201084,2024-09-15,JP Nagar,T-Shirt,Apparel,2,799,1598,Offline
SO-201085,2024-07-26,JP Nagar,T-Shirt,Apparel,2,799,1598,Offline
SO-201086,2024-09-14,Whitefield,T-Shirt,Apparel,4,799,3196,Online
SO-201087,2024-10-02,Whitefield,T-Shirt,Apparel,4,799,3196,Offline
SO-201088,2025-03-19,Whitefield,Running Shoes,Footwear,3,2999,8997,Offline
SO-201089,2025-09-01,JP Nagar,Jacket,Apparel,2,3499,6998,Online
SO-201090,2025-07-13,Koramangala,Sneakers,Footwear,1,3999,3999,Offline
SO-201091,2025-09-21,Indiranagar,Running Shoes,Footwear,1,2999,2999,Online
SO-201092,2025-09-16,JP Nagar,Jacket,Apparel,4,3499,13996,Offline
SO-201093,2024-03-28,HSR Layout,T-Shirt,Apparel,2,799,1598,Offline
SO-201094,2024-11-01,Indiranagar,Cap,Accessories,2,499,998,Online
SO-201095,2025-02-24,JP Nagar,Jacket,Apparel,3,3499,10497,Offline
SO-201096,2024-05-22,JP Nagar,Cap,Accessories,4,499,1996,Online
SO-201097,2024-06-26,Indiranagar,Running Shoes,Footwear,3,2999,8997,Online
SO-201098,2024-08-15,Whitefield,Backpack,Accessories,2,1499,2998,Offline
SO-201099,2024-01-30,HSR Layout,Running Shoes,Footwear,4,2999,11996,Online
SO-201100,2024-02-24,Whitefield,Backpack,Accessories,1,1499,1499,Online
SO-201101,2024-08-24,JP Nagar,T-Shirt,Apparel,4,799,3196,Online
SO-201102,2024-05-12,Whitefield,Cap,Accessories,3,499,1497,Offline
SO-201103,2024-11-13,JP Nagar,Sneakers,Footwear,2,3999,7998,Offline
SO-201104,2024-03-02,Whitefield,Running Shoes,Footwear,4,2999,11996,Offline
SO-201105,2024-08-02,HSR Layout,T-Shirt,Apparel,4,799,3196,Online
SO-201106,2024-01-11,JP Nagar,Jeans,Apparel,1,1999,1999,Offline
SO-201107,2025-03-12,JP Nagar,Sneakers,Footwear,1,3999,3999,Offline
SO-201108,2025-05-27,Whitefield,Watch,Accessories,3,5999,17997,Online
SO-201109,2024-04-21,Koramangala,Sneakers,Footwear,2,3999,7998,Offline
SO-201110,2024-02-11,HSR Layout,T-Shirt,Apparel,2,799,1598,Offline
SO-201111,2024-12-21,JP Nagar,Cap,Accessories,3,499,1497,Offline
SO-201112,2024-05-22,Indiranagar,Jeans,Apparel,3,1999,5997,Offline
SO-201113,2024-12-20,Whitefield,Running Shoes,Footwear,3,2999,8997,Online
SO-201114,2024-11-08,HSR Layout,Running Shoes,Footwear,6,2999,17994,Offline
SO-201115,2024-01-23,Whitefield,Sneakers,Footwear,1,3999,3999,Online
SO-201116,2025-07-26,Koramangala,Jeans,Apparel,2,1999,3998,Online
SO-201117,2024-10-30,JP Nagar,Jeans,Apparel,4,1999,7996,Online
SO-201118,2024-05-10,Whitefield,Watch,Accessories,4,5999,23996,Offline
SO-201119,2025-02-08,Koramangala,Cap,Accessories,4,499,1996,Offline
SO-201120,2024-06-11,Indiranagar,T-Shirt,Apparel,1,799,799,Online
SO-201121,2024-06-13,HSR Layout,T-Shirt,Apparel,4,799,3196,Offline
SO-201122,2024-07-29,HSR Layout,Jeans,Apparel,2,1999,3998,Offline
SO-201123,2024-08-21,Whitefield,T-Shirt,Apparel,4,799,3196,Offline
SO-201124,2024-12-20,Whitefield,Jeans,Apparel,3,1999,5997,Online
SO-201125,2024-09-25,Indiranagar,T-Shirt,Apparel,2,799,1598,Offline
SO-201126,2024-02-19,JP Nagar,Jeans,Apparel,3,1999,5997,Offline
SO-201127,2025-01-24,Indiranagar,T-Shirt,Apparel,4,799,3196,Offline
SO-201128,2025-01-15,JP Nagar,Jeans,Apparel,3,1999,5997,Offline
SO-201129,2025-06-15,Whitefield,T-Shirt,Apparel,1,799,799,Online
SO-201130,2025-05-21,Indiranagar,Jacket,Apparel,3,3499,10497,Offline
SO-201131,2025-03-12,HSR Layout,Running Shoes,Footwear,4,2999,11996,Offline
SO-201132,2025-09-13,JP Nagar,T-Shirt,Apparel,4,799,3196,Offline
SO-201133,2024-06-10,Whitefield,T-Shirt,Apparel,2,799,1598,Offline
SO-201134,2025-02-06,Whitefield,Jeans,Apparel,1,1999,1999,Online
SO-201135,2024-08-12,JP Nagar,Backpack,Accessories,1,1499,1499,Offline
SO-201136,2024-04-23,Koramangala,Running Shoes,Footwear,3,2999,8997,Online
SO-201137,2024-08-26,Koramangala,Jeans,Apparel,1,1999,1999,Offline
SO-201138,2024-04-27,Koramangala,Sneakers,Footwear,2,3999,7998,Offline
SO-201139,2025-06-19,Indiranagar,Running Shoes,Footwear,3,2999,8997,Online
SO-201140,2024-09-01,Koramangala,Sneakers,Footwear,3,3999,11997,Offline
SO-201141,2024-01-08,Indiranagar,T-Shirt,Apparel,2,799,1598,Offline
SO-201142,2024-04-22,HSR Layout,T-Shirt,Apparel,1,799,799,Offline
SO-201143,2024-01-06,Indiranagar,Running Shoes,Footwear,4,2999,11996,Online
SO-201144,2025-09-22,Koramangala,Jacket,Apparel,2,3499,6998,Offline
SO-201145,2024-10-23,HSR Layout,Sneakers,Footwear,2,3999,7998,Offline
SO-201146,2025-03-24,Whitefield,Watch,Accessories,4,5999,23996,Offline
SO-201147,2024-10-24,Indiranagar,Jacket,Apparel,5,3499,17495,Online
SO-201148,2024-10-08,Indiranagar,T-Shirt,Apparel,3,799,2397,Online
SO-201149,2024-12-29,Koramangala,Sneakers,Footwear,5,3999,19995,Offline
SO-201150,2024-11-23,HSR Layout,Cap,Accessories,5,499,2495,Offline
SO-201151,2024-08-05,Indiranagar,Running Shoes,Footwear,3,2999,8997,Online
SO-201152,2025-08-21,JP Nagar,T-Shirt,Apparel,3,799,2397,Online
SO-201153,2025-07-10,Indiranagar,Jeans,Apparel,1,1999,1999,Offline
SO-201154,2024-10-22,Whitefield,Sneakers,Footwear,4,3999,15996,Online
SO-201155,2024-06-26,Indiranagar,Jeans,Apparel,2,1999,3998,Online
SO-201156,2024-03-06,HSR Layout,T-Shirt,Apparel,3,799,2397,Offline
SO-201157,2025-04-04,Koramangala,Sneakers,Footwear,4,3999,15996,Offline
SO-201158,2024-06-04,Whitefield,T-Shirt,Apparel,1,799,799,Offline
SO-201159,2024-01-21,Indiranagar,Jacket,Apparel,3,3499,10497,Offline
SO-201160,2024-01-18,HSR Layout,Backpack,Accessories,1,1499,1499,Offline
SO-201161,2025-09-08,JP Nagar,Backpack,Accessories,3,1499,4497,Offline
SO-201162,2025-09-10,Whitefield,T-Shirt,Apparel,4,799,3196,Online
SO-201163,2024-12-12,Indiranagar,Jacket,Apparel,3,3499,10497,Offline
SO-201164,2025-09-02,Koramangala,Sneakers,Footwear,4,3999,15996,Offline
SO-201165,2024-12-06,Koramangala,Running Shoes,Footwear,4,2999,11996,Online
SO-201166,2024-05-08,Whitefield,Watch,Accessories,2,5999,11998,Offline
SO-201167,2024-11-05,Koramangala,Cap,Accessories,2,499,998,Online
SO-201168,2024-09-07,Indiranagar,T-Shirt,Apparel,4,799,3196,Online
SO-201169,2025-04-11,Koramangala,Backpack,Accessories,3,1499,4497,Online
SO-201170,2024-10-09,JP Nagar,Jacket,Apparel,3,3499,10497,Offline
SO-201171,2024-01-04,HSR Layout,T-Shirt,Apparel,1,799,799,Online
SO-201172,2024-03-22,Koramangala,Jeans,Apparel,2,1999,3998,Offline
SO-201173,2024-01-01,Whitefield,Cap,Accessories,1,499,499,Offline
SO-201174,2024-07-15,HSR Layout,Sneakers,Footwear,4,3999,15996,Offline
SO-201175,2025-04-19,JP Nagar,Running Shoes,Footwear,3,2999,8997,Offline
SO-201176,2024-12-02,Koramangala,Jeans,Apparel,2,1999,3998,Online
SO-201177,2024-04-23,JP Nagar,Sneakers,Footwear,1,3999,3999,Online
SO-201178,2025-06-10,HSR Layout,T-Shirt,Apparel,2,799,1598,Offline
SO-201179,2024-03-12,JP Nagar,T-Shirt,Apparel,3,799,2397,Offline
SO-201180,2025-04-11,HSR Layout,Jeans,Apparel,3,1999,5997,Online
SO-201181,2024-10-20,HSR Layout,Running Shoes,Footwear,3,2999,8997,Offline
SO-201182,2024-08-24,Indiranagar,T-Shirt,Apparel,1,799,799,Online
SO-201183,2024-08-21,Indiranagar,Running Shoes,Footwear,3,2999,8997,Online
SO-201184,2024-02-23,JP Nagar,Jeans,Apparel,4,1999,7996,Offline
SO-201185,2024-09-15,Indiranagar,Backpack,Accessories,2,1499,2998,Offline
SO-201186,2025-09-22,Koramangala,Sneakers,Footwear,3,3999,11997,Online
SO-201187,2024-03-27,Koramangala,Watch,Accessories,3,5999,17997,Offline
SO-201188,2025-01-19,HSR Layout,T-Shirt,Apparel,3,799,2397,Online
SO-201189,2025-01-11,Koramangala,Jacket,Apparel,4,3499,13996,Offline
SO-201190,2024-07-23,Whitefield,Jacket,Apparel,2,3499,6998,Offline
SO-201191,2024-07-17,Koramangala,T-Shirt,Apparel,1,799,799,Offline
SO-201192,2024-01-18,Koramangala,Backpack,Accessories,2,1499,2998,Offline
SO-201193,2024-02-19,Koramangala,T-Shirt,Apparel,4,799,3196,Online
SO-201194,2025-08-26,JP Nagar,Running Shoes,Footwear,3,2999,8997,Offline
SO-201195,2025-02-23,HSR Layout,T-Shirt,Apparel,4,799,3196,Offline
SO-201196,2024-10-16,Whitefield,Cap,Accessories,4,499,1996,Online
SO-201197,2024-11-28,Whitefield,Jeans,Apparel,1,1999,1999,Offline
SO-201198,2025-04-28,Whitefield,Running Shoes,Footwear,2,2999,5998,Online
SO-201199,2025-01-28,Koramangala,Cap,Accessories,1,499,499,Offline
SO-201200,2024-03-29,JP Nagar,Cap,Accessories,4,499,1996,Online
SO-201201,2025-04-12,Whitefield,Running Shoes,Footwear,3,2999,8997,Online
SO-201202,2024-02-08,Whitefield,Running Shoes,Footwear,3,2999,8997,Offline
SO-201203,2024-09-11,HSR Layout,Running Shoes,Footwear,1,2999,2999,Offline
SO-201204,2025-05-03,Indiranagar,T-Shirt,Apparel,3,799,2397,Offline
SO-201205,2025-09-30,Indiranagar,Running Shoes,Footwear,1,2999,2999,Online
SO-201206,2024-12-03,JP Nagar,T-Shirt,Apparel,4,799,3196,Online
SO-201207,2024-09-24,HSR Layout,Backpack,Accessories,2,1499,2998,Offline
SO-201208,2024-11-29,Indiranagar,Cap,Accessories,4,499,1996,Offline
SO-201209,2024-06-20,Koramangala,Watch,Accessories,1,5999,5999,Online
SO-201210,2024-01-20,Whitefield,Jeans,Apparel,2,1999,3998,Offline
SO-201211,2024-10-18,HSR Layout,T-Shirt,Apparel,5,799,3995,Offline
SO-201212,2025-03-16,Whitefield,Jeans,Apparel,4,1999,7996,Online
SO-201213,2025-01-23,Whitefield,Cap,Accessories,3,499,1497,Offline
SO-201214,2025-01-27,Koramangala,Backpack,Accessories,4,1499,5996,Offline
SO-201215,2024-12-05,Indiranagar,T-Shirt,Apparel,5,799,3995,Online
SO-201216,2024-09-03,Koramangala,T-Shirt,Apparel,3,799,2397,Offline
SO-201217,2025-09-09,Indiranagar,Running Shoes,Footwear,3,2999,8997,Online
SO-201218,2024-02-09,Indiranagar,Backpack,Accessories,4,1499,5996,Offline
SO-201219,2024-02-07,Koramangala,Jeans,Apparel,2,1999,3998,Online
SO-201220,2024-10-21,Whitefield,Running Shoes,Footwear,4,2999,11996,Online
SO-201221,2024-11-22,JP Nagar,Jeans,Apparel,4,1999,7996,Online
SO-201222,2024-03-26,Whitefield,Jeans,Apparel,4,1999,7996,Online
SO-201223,2025-07-29,Whitefield,Jeans,Apparel,2,1999,3998,Online
SO-201224,2025-08-03,Whitefield,Cap,Accessories,3,499,1497,Offline
SO-201225,2024-09-20,Koramangala,Running Shoes,Footwear,2,2999,5998,Offline
SO-201226,2024-03-01,Koramangala,Running Shoes,Footwear,3,2999,8997,Online
SO-201227,2025-04-04,JP Nagar,T-Shirt,Apparel,2,799,1598,Online
SO-201228,2024-09-30,Whitefield,Jeans,Apparel,4,1999,7996,Offline
SO-201229,2024-01-26,Indiranagar,Jeans,Apparel,1,1999,1999,Offline
SO-201230,2024-11-07,HSR Layout,Cap,Accessories,3,499,1497,Offline
SO-201231,2024-11-16,Indiranagar,Sneakers,Footwear,4,3999,15996,Online
SO-201232,2024-09-01,HSR Layout,Running Shoes,Footwear,1,2999,2999,Online
SO-201233,2025-01-06,Whitefield,Running Shoes,Footwear,3,2999,8997,Online
SO-201234,2025-07-02,Koramangala,Running Shoes,Footwear,4,2999,11996,Online
SO-201235,2025-02-15,JP Nagar,Sneakers,Footwear,1,3999,3999,Online
SO-201236,2025-06-26,Whitefield,Watch,Accessories,4,5999,23996,Offline
SO-201237,2025-09-30,HSR Layout,Running Shoes,Footwear,1,2999,2999,Offline
SO-201238,2024-01-14,Koramangala,Jacket,Apparel,1,3499,3499,Offline
SO-201239,2024-05-16,Koramangala,T-Shirt,Apparel,2,799,1598,Offline
SO-201240,2024-04-02,Koramangala,Watch,Accessories,4,5999,23996,Online
SO-201241,2025-09-06,JP Nagar,Sneakers,Footwear,2,3999,7998,Online
SO-201242,2024-12-13,Koramangala,Jacket,Apparel,2,3499,6998,Offline
SO-201243,2024-09-23,Whitefield,Sneakers,Footwear,4,3999,15996,Online
SO-201244,2024-03-06,Whitefield,T-Shirt,Apparel,3,799,2397,Offline
SO-201245,2024-08-24,JP Nagar,Cap,Accessories,4,499,1996,Offline
SO-201246,2024-08-11,Whitefield,T-Shirt,Apparel,1,799,799,Offline
SO-201247,2024-06-16,Indiranagar,Jeans,Apparel,4,1999,7996,Online
SO-201248,2025-05-23,Whitefield,Sneakers,Footwear,4,3999,15996,Offline
SO-201249,2024-11-26,Indiranagar,Running Shoes,Footwear,5,2999,14995,Offline
SO-201250,2024-03-02,HSR Layout,Running Shoes,Footwear,2,2999,5998,Online
SO-201251,2024-03-24,Whitefield,T-Shirt,Apparel,3,799,2397,Online
SO-201252,2025-05-15,HSR Layout,Running Shoes,Footwear,2,2999,5998,Offline
SO-201253,2024-03-18,HSR Layout,Watch,Accessories,1,5999,5999,Offline
SO-201254,2025-08-21,HSR Layout,Watch,Accessories,3,5999,17997,Online
SO-201255,2024-07-01,HSR Layout,T-Shirt,Apparel,3,799,2397,Online
SO-201256,2025-07-27,JP Nagar,Jeans,Apparel,4,1999,7996,Offline
SO-201257,2024-12-18,Whitefield,Running Shoes,Footwear,4,2999,11996,Online
SO-201258,2024-06-07,HSR Layout,T-Shirt,Apparel,4,799,3196,Offline
SO-201259,2024-10-16,Indiranagar,Running Shoes,Footwear,6,2999,17994,Offline
SO-201260,2024-01-31,Whitefield,Jacket,Apparel,2,3499,6998,Online
SO-201261,2024-07-09,Koramangala,T-Shirt,Apparel,2,799,1598,Offline
SO-201262,2024-11-09,HSR Layout,Jacket,Apparel,3,3499,10497,Online
SO-201263,2024-11-17,Indiranagar,Watch,Accessories,5,5999,29995,Online
SO-201264,2024-12-31,HSR Layout,Sneakers,Footwear,4,3999,15996,Offline
SO-201265,2024-08-07,HSR Layout,Cap,Accessories,4,499,1996,Online
SO-201266,2024-10-15,JP Nagar,Sneakers,Footwear,5,3999,19995,Offline
SO-201267,2024-06-13,HSR Layout,Sneakers,Footwear,3,3999,11997,Offline
SO-201268,2024-11-12,Whitefield,Cap,Accessories,3,499,1497,Offline
SO-201269,2025-05-17,Indiranagar,T-Shirt,Apparel,1,799,799,Offline
SO-201270,2024-04-29,HSR Layout,T-Shirt,Apparel,2,799,1598,Online
SO-201271,2024-12-13,HSR Layout,Jacket,Apparel,6,3499,20994,Offline
SO-201272,2025-03-21,Whitefield,Jacket,Apparel,4,3499,13996,Online
SO-201273,2024-04-20,JP Nagar,Sneakers,Footwear,2,3999,7998,Offline
SO-201274,2025-01-09,JP Nagar,Running Shoes,Footwear,4,2999,11996,Offline
SO-201275,2024-12-09,HSR Layout,Running Shoes,Footwear,4,2999,11996,Online
SO-201276,2025-05-31,JP Nagar,Jacket,Apparel,1,3499,3499,Offline
SO-201277,2025-08-06,Whitefield,T-Shirt,Apparel,2,799,1598,Offline
SO-201278,2025-09-16,Whitefield,Running Shoes,Footwear,2,2999,5998,Offline
SO-201279,2024-12-20,Whitefield,Cap,Accessories,2,499,998,Offline
SO-201280,2025-07-18,Whitefield,Watch,Accessories,2,5999,11998,Online
SO-201281,2024-09-15,Whitefield,Running Shoes,Footwear,2,2999,5998,Offline
SO-201282,2024-03-24,JP Nagar,T-Shirt,Apparel,1,799,799,Offline
SO-201283,2025-04-23,Koramangala,Jeans,Apparel,4,1999,7996,Offline
SO-201284,2024-03-05,Indiranagar,T-Shirt,Apparel,4,799,3196,Online
SO-201285,2024-03-22,Whitefield,Jeans,Apparel,4,1999,7996,Offline
SO-201286,2024-04-17,HSR Layout,Sneakers,Footwear,1,3999,3999,Offline
SO-201287,2024-09-14,HSR Layout,Jeans,Apparel,1,1999,1999,Online
SO-201288,2024-03-08,Whitefield,Running Shoes,Footwear,2,2999,5998,Online
SO-201289,2024-03-24,Koramangala,Jeans,Apparel,2,1999,3998,Offline
SO-201290,2025-06-06,Whitefield,Running Shoes,Footwear,3,2999,8997,Offline
SO-201291,2024-06-14,HSR Layout,Jacket,Apparel,4,3499,13996,Online
SO-201292,2024-11-23,Whitefield,Running Shoes,Footwear,5,2999,14995,Offline
SO-201293,2024-03-07,Koramangala,Running Shoes,Footwear,2,2999,5998,Online
SO-201294,2024-02-10,HSR Layout,Backpack,Accessories,1,1499,1499,Online
SO-201295,2024-01-02,HSR Layout,T-Shirt,Apparel,2,799,1598,Online
SO-201296,2024-06-12,Indiranagar,Running Shoes,Footwear,1,2999,2999,Offline
SO-201297,2024-03-26,JP Nagar,Jeans,Apparel,3,1999,5997,Offline
SO-201298,2025-01-02,Indiranagar,T-Shirt,Apparel,2,799,1598,Offline
SO-201299,2025-03-01,Whitefield,Jeans,Apparel,1,1999,1999,Offline
SO-201300,2024-03-30,HSR Layout,Running Shoes,Footwear,4,2999,11996,Offline
SO-201301,2025-01-29,Indiranagar,Running Shoes,Footwear,1,2999,2999,Offline
SO-201302,2024-11-24,JP Nagar,Running Shoes,Footwear,6,2999,17994,Online
SO-201303,2024-01-02,Indiranagar,Jeans,Apparel,1,1999,1999,Online
SO-201304,2025-09-13,Koramangala,Jeans,Apparel,2,1999,3998,Online
SO-201305,2024-11-30,JP Nagar,Running Shoes,Footwear,3,2999,8997,Online
SO-201306,2024-05-02,HSR Layout,T-Shirt,Apparel,2,799,1598,Offline
SO-201307,2024-06-30,Koramangala,Backpack,Accessories,1,1499,1499,Online
SO-201308,2025-03-06,Indiranagar,T-Shirt,Apparel,4,799,3196,Online
SO-201309,2025-06-13,JP Nagar,Jeans,Apparel,3,1999,5997,Offline
SO-201310,2024-01-08,Whitefield,T-Shirt,Apparel,1,799,799,Offline
SO-201311,2024-09-10,Indiranagar,Sneakers,Footwear,2,3999,7998,Offline
SO-201312,2025-05-27,Whitefield,Running Shoes,Footwear,4,2999,11996,Online
SO-201313,2024-07-06,Whitefield,Running Shoes,Footwear,2,2999,5998,Online
SO-201314,2024-11-07,Whitefield,T-Shirt,Apparel,3,799,2397,Offline
SO-201315,2024-01-20,Indiranagar,Running Shoes,Footwear,2,2999,5998,Offline
SO-201316,2025-08-07,Whitefield,Running Shoes,Footwear,2,2999,5998,Online
SO-201317,2025-07-23,HSR Layout,Backpack,Accessories,2,1499,2998,Online
SO-201318,2024-08-27,Indiranagar,Running Shoes,Footwear,1,2999,2999,Offline
SO-201319,2024-03-16,Whitefield,Running Shoes,Footwear,1,2999,2999,Offline
SO-201320,2025-07-25,JP Nagar,Jeans,Apparel,1,1999,1999,Online
SO-201321,2024-10-19,JP Nagar,Cap,Accessories,4,499,1996,Online
SO-201322,2024-02-27,Indiranagar,Running Shoes,Footwear,4,2999,11996,Online
SO-201323,2025-02-06,Koramangala,Running Shoes,Footwear,3,2999,8997,Online
SO-201324,2024-07-29,Whitefield,Watch,Accessories,2,5999,11998,Offline
SO-201325,2024-06-01,Whitefield,Jeans,Apparel,2,1999,3998,Offline
SO-201326,2025-07-28,Koramangala,Backpack,Accessories,1,1499,1499,Offline
SO-201327,2024-12-05,Whitefield,Jeans,Apparel,4,1999,7996,Offline
SO-201328,2024-10-30,Indiranagar,T-Shirt,Apparel,5,799,3995,Offline
SO-201329,2025-06-06,JP Nagar,T-Shirt,Apparel,4,799,3196,Online
SO-201330,2024-07-16,HSR Layout,Backpack,Accessories,1,1499,1499,Offline
SO-201331,2024-04-25,Koramangala,Watch,Accessories,3,5999,17997,Offline
SO-201332,2025-03-08,Koramangala,Jeans,Apparel,3,1999,5997,Online
SO-201333,2024-01-11,HSR Layout,Jacket,Apparel,3,3499,10497,Online
SO-201334,2024-04-16,Koramangala,Watch,Accessories,1,5999,5999,Offline
SO-201335,2025-07-13,Whitefield,Sneakers,Footwear,1,3999,3999,Online
SO-201336,2025-02-13,Indiranagar,Running Shoes,Footwear,2,2999,5998,Offline
SO-201337,2024-03-12,Whitefield,Backpack,Accessories,2,1499,2998,Online
SO-201338,2024-06-19,Whitefield,T-Shirt,Apparel,3,799,2397,Offline
SO-201339,2025-01-15,Indiranagar,Cap,Accessories,4,499,1996,Offline
SO-201340,2024-02-20,Koramangala,Running Shoes,Footwear,4,2999,11996,Offline
SO-201341,2025-03-11,HSR Layout,Watch,Accessories,2,5999,11998,Offline
SO-201342,2025-02-12,Whitefield,Jeans,Apparel,3,1999,5997,Offline
